#Load Traffic-Mode Throughput      Mean-Delay      Max-Delay   P90-Delay   P95-Delay   P99-Delay   cycles        cycles-ourob  cycles-wrong  cycles-bc     cyc-weights   ocyc-weights  wcyc-weights  CS-1          CS-2          CS-3          CS-4          CS-5          CS-6          CS-7          CS-8          CS-9          CS-10         CS-11         CS-12         CS-13         CS-14         CS-15         CS-16         CS-17         CS-18         CS-19         CS-20         CS-21         CS-22         CS-23         CS-24         CS-25         CS-26         CS-27         CS-28         CS-29         CS-30         CS-31         CS-32         CS-33         CS-34         CS-35         CS-36         CS-37         CS-38         CS-39         CS-40         CS-41         CS-42         CS-43         CS-44         CS-45         CS-46         CS-47         CS-48         CS-49         CS-50         CS-51         CS-52         CS-53         CS-54         CS-55         CS-56         CS-57         CS-58         CS-59         CS-60         CS-61         CS-62         CS-63         CS-64         
0.500 0            0.999996        436.922         5442        1036        1253        1695        748264826     661381787     6659501       0             17181450674   9768821115    508988596     300900020     56549136      39639317      30208640      24289503      20268229      17370522      15213452      13513575      12166589      11060198      10141471      9362327       8688216       8108402       7598791       7158264       6763196       6402293       6081819       5795764       5528372       5290101       5069612       4868665       4674323       4502893       4343064       4194282       4055226       3925674       3799678       3687728       3577887       3476116       3379669       3288708       3202276       3119243       3040142       2971613       2896304       2827238       2765193       2701487       2644990       2587813       2533158       2481757       2434003       2386663       2340762       2292581       2254044       2208955       2169965       2131581       2088319       2030443       1949488       1820393       1589932       1207953       646808        
0.500 1            1               8.05723         2542        6           18          180         3006129261    2955383409    2726723       0             5337452082    3810358232    46374596      2004109826    444883575     209084822     113272174     65793639      39338065      23758762      14620654      9079386       5665876       3552304       2231123       1409667       894398        572528        376040        257153        193869        175168        201549        276618        393853        534910        669976        767139        802487        780468        716239        649867        621194        665292        811324        1072429       1453128       1938669       2508727       3117289       3719738       4248180       4646197       4865473       4870060       4667622       4279697       3757304       3155303       2544957       1989796       1521199       1153931       881720        689362        549275        433837        332000        239344        159054        94716         48748         21330         7679          2101          409           42            
0.500 2            0.999999        126.309         3639        449         617         959         1480018942    1400340810    2423003       0             9100729152    5613889372    78493578      1026715330    74382809      41944160      29641323      23937235      20068404      17292703      15171796      13507621      12157283      11059080      10133901      9356063       8687460       8108119       7601218       7153370       6755701       6402786       6088405       5789849       5531305       5290206       5068641       4867307       4680127       4502059       4343686       4191585       4054662       3924217       3799692       3684940       3576703       3476154       3378583       3289746       3200969       3118156       3040764       2967059       2894088       2829075       2758552       2690391       2627783       2562479       2493203       2417864       2334734       2234676       2117928       1978467       1808799       1612158       1380768       1130793       868561        614654        387134        210976        91465         28520         4697          
0.500 3            1               0.820807        155         2           4           12          4755704093    4726986606    1907          0             4562319270    3844224170    21144         3595365389    803565321     229388871     66034271      19371398      5846230       1832824       602786        210660        77950         30626         12690         5410          2352          1017          456           210           95            40            11            11            3             3             9             35            105           274           820           2160          5160          12165         26813         54973         108673        200245        349614        575016        890807        1298387       1787232       2313452       2813899       3212876       3440130       3445253       3223325       2808221       2273973       1707806       1183629       754704        442590        234438        112646        48871         18502         6341          1762          460           90            12            1             0             0             
0.400 0            0.999997        346.447         5662        879         1096        1551        847801661     761386492     5281827       0             9857341845    5573480107    215890979     404570259     55308967      38834386      29870546      24187197      20229942      17358303      15199371      13513281      12162492      11065060      10142661      9358359       8684936       8111632       7601473       7152222       6755065       6403750       6085540       5794949       5531108       5287124       5063085       4866952       4679254       4500995       4343444       4195750       4055589       3925719       3798940       3686418       3576598       3474100       3379788       3285068       3200069       3118247       3039150       2964242       2895865       2830495       2765778       2703000       2644856       2589950       2534569       2484707       2431634       2384461       2338277       2295754       2249419       2203657       2154187       2100774       2029743       1927271       1778539       1563977       1258592       862921        411204        
0.400 1            1               7.51685         2700        4           13          186         3236450020    3188159318    2363972       0             3887293961    2787258766    28068580      2238743504    454079124     211782572     113642115     65475996      38388333      22043353      13033107      7757104       4632348       2767255       1658836       995089        597233        361429        224248        144120        99177         77848         81640         114731        186384        292642        419497        537696        612679        627278        579742        497571        414177        366525        379262        474319        665479        957159        1357135       1849877       2418233       3026089       3618094       4129351       4494051       4680786       4635740       4379257       3937925       3371513       2749027       2149344       1614186       1187468       869940        647199        493368        380357        287522        203727        131432        73973         35726         14013         4163          851           101           
0.400 2            0.999999        104.694         4632        383         559         931         1558568067    1480242246    1525865       0             5630630924    3481576049    26291320      1098927302    82887025      43438885      28860749      23414952      19679817      17096608      15062426      13448969      12136158      11046592      10126020      9356486       8684721       8111905       7600325       7160777       6758597       6403275       6079086       5787493       5526100       5290241       5064334       4865117       4675866       4508192       4347068       4190594       4056162       3922693       3799779       3687958       3580171       3474044       3376709       3288390       3197717       3117441       3042031       2961370       2885318       2813989       2743926       2670242       2594223       2516551       2435964       2340836       2232579       2116190       1977640       1820149       1646110       1446871       1233070       1004352       776200        558334        365131        210064        99437         34254         6492          
0.400 3            1               0.623417        161         1           3           12          5054914452    5030812474    2678          0             3424066414    2959923248    19048         3921939776    836230902     203455419     49296096      12113348      3044683       787724        212990        61078         18225         5988          2011          695           267           120           34            19            4             2             0             1             0             0             0             0             0             2             19            46            162           531           1409          3774          9358          21551         46129         93932         178795        321408        539719        850075        1251672       1722352       2219981       2661049       2972598       3078451       2958774       2620569       2137019       1595948       1091797       675017        376901        187204        82510         31996         10532         2956          695           125           14            0             0             
0.300 0            0.999998        276.554         6604        772         1007        1512        1004929659    919686480     3853556       0             5363384058    3022002752    76175462      568055593     54150307      37539708      29078139      23820014      20075178      17300644      15175460      13502022      12160541      11054875      10143100      9358213       8691673       8108715       7601500       7157157       6758824       6407668       6081627       5792560       5526960       5287985       5067696       4864948       4678709       4505062       4345498       4191289       4054027       3927164       3801077       3685043       3581729       3477996       3378749       3290238       3199786       3122115       3039652       2967177       2894846       2830684       2763760       2704518       2643441       2584672       2535475       2482638       2427155       2376896       2324903       2273402       2210597       2145950       2060085       1953982       1819655       1647162       1429246       1165945       864317        544617        239295        
0.300 1            1               6.75595         3086        2           9           184         3598829694    3556600622    1711712       0             2696578199    2007198807    12988604      2615510005    460947480     213565528     113188775     64541306      36932184      19317850      10773688      6032660       3371335       1885618       1052056       588754        329557        184821        105825        62665         40837         28385         23822         29498         53677         104764        185421        284827        376561        432477        433831        383216        301166        221938        167254        152648        185827        275792        427802        658492        971127        1373997       1858572       2403688       2965381       3485764       3907185       4164711       4215922       4056211       3694131       3185127       2596355       2010829       1480204       1050119       733878        514324        364534        258961        175578        109119        58568         26078         8712          2036          241           
0.300 2            0.999999        88.9511         4821        331         529         965         1732149773    1656471030    1124121       0             3450739111    2177954864    9595878       1271155165    91911655      44344121      26937806      22290366      18726236      16561680      14690815      13232543      11992383      10960615      10081069      9322853       8670256       8104624       7598936       7154030       6756515       6409657       6081551       5793167       5531183       5284754       5072157       4862489       4682909       4508089       4343710       4194759       4055724       3921852       3798065       3679241       3580231       3470887       3373741       3278675       3187108       3097994       3013399       2930499       2844342       2759803       2672940       2583683       2487968       2386790       2276478       2153897       2028210       1882625       1726135       1560718       1383306       1197909       1006614       817136        634801        462279        312002        188381        95906         36417         7924          
0.300 3            1               0.498783        205         1           2           12          5404229373    5385334404    5930          0             2467463146    2197144807    25917         4308207039    865048671     168498832     32808404      6456998       1287912       260927        54613         11813         2708          688           179           62            11            2             0             1             0             0             0             0             0             0             0             0             0             0             0             0             1             5             14            75            216           651           1884          4965          12501         28978         62288         125024        235003        412901        672229        1020882       1436082       1868390       2251829       2500797       2553126       2384844       2026225       1565048       1087917       677515        371635        179247        74645         26295         7274          1704          288           33            2             
0.200 0            0.999998        217.167         7913        698         982         1618        1276602351    1194182020    2826193       0             2613837167    1481933540    21641206      850556653     54135304      35564263      27244437      22681627      19409080      16935015      14968537      13392574      12099906      11025530      10115520      9352003       8684231       8108372       7596801       7154658       6759520       6404427       6077522       5793401       5530358       5290297       5069143       4865831       4678442       4508333       4345261       4193037       4057799       3924002       3800582       3688342       3576710       3475881       3376676       3286755       3197921       3117818       3037831       2965623       2895102       2826816       2758295       2692741       2628286       2565315       2503819       2434166       2363555       2288208       2200909       2104482       1992897       1866186       1720776       1555384       1369397       1166391       950459        727836        509031        305141        131136        
0.200 1            1               5.21913         3760        1           4           150         4155459747    4123393372    799372        0             1676531931    1345175641    3071547       3197127393    469752881     214173414     110092090     61293278      34609890      15016358      7720479       3971775       2029457       1032128       516432        263284        133515        67781         34124         18083         11174         7741          5595          4538          6095          15160         38338         80803         141377        204113        244769        244882        207553        150137        94373         56171         38338         38175         55075         90485         152892        253725        403648        618870        908945        1275269       1707656       2179542       2644187       3044291       3322825       3430154       3346845       3075473       2650957       2140318       1622132       1149887       770942        496577        309076        185193        104897        51650         20318         5452          772           
0.200 2            0.999999        74.7444         6208        262         511         1085        2062557093    1991430557    1232356       0             1949094270    1284157329    4250275       1615615897    98501910      42725392      22843163      20022350      16493297      15262584      13567664      12532135      11433495      10596534      9796109       9135171       8525712       8001795       7522896       7102119       6721112       6380664       6061705       5779018       5526209       5279745       5062385       4864328       4671420       4500788       4336131       4181318       4039229       3904017       3778401       3656642       3537884       3425635       3319097       3212291       3106627       3005360       2898725       2794328       2690085       2577395       2466942       2347594       2223146       2097998       1964403       1824589       1683176       1535006       1382513       1230142       1074160       923661        771483        626133        491653        367090        257236        162749        89680         39182         9795          
0.200 3            1               0.417928        259         0           1           13          5806192597    5793172904    23319         0             1603481361    1478077172    55353         4753365217    892008690     124443962     18292360      2680434       395579        59414         8943          1352          202           41            4             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             1             12            47            187           652           1840          5266          13008         31089         66784         134453        247645        420409        659981        950578        1268422       1556161       1762460       1828291       1730760       1487420       1148636       783688        465660        234950        97295         31762         7664          1187          91            
0.100 0            0.999999        148.897         12908       533         993         2064        1863712402    1788795443    3614952       0             959665053     566079706     5418360       1458615229    61686104      33270291      23015035      19216027      16807645      15078700      13659386      12467980      11446179      10565609      9786303       9118834       8514453       7987238       7521123       7095120       6712170       6370126       6058727       5775287       5518815       5278984       5061153       4863947       4675034       4495261       4338116       4187364       4048547       3917465       3790701       3670674       3557017       3452725       3348057       3248366       3151003       3052734       2957997       2868032       2773046       2674970       2576328       2476671       2372568       2259886       2149879       2031239       1908819       1776943       1645863       1504582       1361620       1214548       1067771       920565        774153        631443        496177        370139        256040        153059        66535         
0.100 1            1               3.54473         5055        0           1           87          5013386613    4995856255    583349        0             798666029     709441924     715494        4088071312    491467084     211614925     101094272     52751321      31478009      8692670       3999527       1842701       823814        369748        150393        66334         29370         12547         5599          2357          1052          812           748           568           352           355           1340          4602          13291         30447         55076         76376         82534         68532         45820         24990         12374         6527          4467          4122          4949          7967          14545         27847         52196         93990         162723        266419        418418        621592        876097        1167483       1476099       1763592       1985649       2110585       2097643       1950855       1687425       1348237       983758        651966        388135        201858        87174         28037         5006          
0.100 2            1               55.4382         12135       2           346         1385        2787651396    2725340570    2802668       0             847881802     601307560     2422543       2395737561    95112536      35670086      15145020      16501167      11677239      12916666      10364001      10847935      9287391       9396826       8364458       8288733       7559348       7391871       6865806       6671034       6262492       6044661       5731060       5542730       5265461       5078117       4861600       4679210       4484653       4327768       4154935       4000929       3844904       3706352       3555022       3422125       3276889       3147453       3016762       2888001       2754040       2632922       2500680       2374469       2244295       2119948       1989469       1865511       1736402       1612058       1485111       1364054       1238980       1121171       1000858       885691        773235        666768        562808        467412        375207        291293        211963        146251        86004         43681         12313         
0.100 3            1               0.381786        432         0           0           12          6277396146    6271482317    113978        0             788608442     757759998     117354        5269639830    922375431     70003938      7020553       635908        60165         5532          528           56            0             0             1             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             1             0             6             27            151           532           1813          5288          13739         32586         68398         129382        217663        329938        446915        552437        633010        694544        748606        805251        836919        793038        644227        420595        203489        65414         10235         
