#Load Traffic-Mode Throughput      Mean-Delay      Max-Delay   P90-Delay   P95-Delay   P99-Delay   cycles        cycles-ourob  cycles-wrong  cycles-bc     cyc-weights   ocyc-weights  wcyc-weights  CS-1          CS-2          CS-3          CS-4          CS-5          CS-6          CS-7          CS-8          CS-9          CS-10         CS-11         CS-12         CS-13         CS-14         CS-15         CS-16         CS-17         CS-18         CS-19         CS-20         CS-21         CS-22         CS-23         CS-24         CS-25         CS-26         CS-27         CS-28         CS-29         CS-30         CS-31         CS-32         CS-33         CS-34         CS-35         CS-36         CS-37         CS-38         CS-39         CS-40         CS-41         CS-42         CS-43         CS-44         CS-45         CS-46         CS-47         CS-48         CS-49         CS-50         CS-51         CS-52         CS-53         CS-54         CS-55         CS-56         CS-57         CS-58         CS-59         CS-60         CS-61         CS-62         CS-63         CS-64         
0.600 2            0.999997        325.703         7227        1114        1456        2114        1531861273    1437902482    67539728      0             27300938856   17870654480   6374187202    1083102233    70247793      41291033      30191189      24211658      20229883      17364658      15200766      13520988      12166741      11054791      10142082      9361582       8690348       8111591       7601294       7156256       6755599       6405364       6080791       5796608       5525676       5290068       5070126       4865293       4681305       4507686       4344760       4195834       4053880       3921397       3804013       3685883       3577557       3474622       3382293       3287463       3201104       3119003       3037916       2965931       2890440       2827291       2760491       2697951       2632634       2568207       2497566       2427026       2341030       2238100       2113345       1956528       1764658       1539080       1279583       997899        721279        472549        268324        129352        48343         12821         1718          
0.600 3            1               3.742           588         10          15          27          4437500056    4405319888    29883963      0             9384247531    8519508817    717178033     3264267700    754464166     248759298     83999122      29179795      10514831      3956927       1572298       659393        294350        137817        67074         33437         17075         8951          4688          2377          1276          675           403           222           203           356           760           1747          4053          9164          19017         38011         72002         131757        230129        380267        601291        901392        1284380       1744733       2244237       2744328       3188715       3515221       3674250       3634215       3409951       3019555       2527001       2000953       1488190       1045054       692470        432022        252686        139023        71860         34492         15421         6093          2234          711           187           41            8             1             0             
0.500 0            0.999994        782.004         8907        1849        2238        3018        742186572     640377298     64453966      0             27650205631   16168646746   6634041396    290250198     60412443      40218367      30298680      24312885      20274382      17376140      15211233      13521882      12159262      11059752      10133639      9357844       8690344       8108543       7605192       7153732       6762232       6400648       6077912       5790209       5532906       5288390       5068502       4863609       4681375       4508641       4347661       4196865       4054309       3920698       3804131       3683561       3577495       3477236       3378876       3289628       3200740       3119121       3039247       2966774       2898569       2829925       2765310       2704061       2646724       2589601       2536063       2482657       2429880       2383931       2339590       2296030       2255196       2211358       2171081       2128588       2088677       2039053       1960333       1836347       1603058       1202210       613046        
0.500 1            1               15.8784         3066        29          72          270         3017850029    2966512838    47136436      0             7170589554    6172833281    845149403     2006654539    448129080     211421020     114960362     66894363      40028592      24186968      14865904      9209508       5736595       3582689       2248018       1410072       890496        565946        365188        244700        177663        153035        168074        223864        312612        421576        527140        604380        641806        638891        612788        594593        622618        726764        929905        1245944       1675402       2199602       2792919       3405598       3985392       4470533       4805613       4948751       4885060       4608357       4156690       3593119       2971428       2360470       1811537       1355249       1005177       748201        570038        442588        344949        264108        189366        125373        74480         38769         17160         6294          1724          350           39            
0.500 2            0.999998        297.771         7679        1043        1408        2122        1527721264    1433937371    71812522      0             17196734031   11482043160   4093375035    1069366754    78587817      42989166      30180823      24103885      20148805      17325179      15174721      13504815      12156314      11064484      10133632      9357623       8691912       8108327       7597885       7155170       6760158       6404807       6080096       5791394       5529419       5291909       5067553       4866213       4682362       4508313       4345101       4193630       4054283       3924799       3802826       3687680       3575762       3477220       3379760       3289983       3199302       3119613       3038752       2962957       2894015       2823181       2759246       2691496       2625727       2551868       2481773       2399121       2307225       2199976       2070151       1914317       1726485       1512444       1267560       1010098       750781        508105        305401        156306        63683         18319         2782          
0.500 3            1               3.28631         913         8           13          28          4672389839    4642753113    27146101      0             6676218886    6040848061    493510844     3500071958    803297648     234659101     69204878      20876055      6494670       2107359       719299        260282        100594        40720         17554         7758          3444          1577          776           347           174           74            48            13            6             21            22            73            189           541           1393          3506          7826          17746         36932         72056         135211        241459        407791        649585        977521        1393518       1873853       2385470       2858155       3227358       3432202       3418836       3201900       2810247       2306841       1777379       1278995       856142        536127        310349        166182        81860         36535         14489         5108          1599          399           77            10            1             0             
0.400 0            0.999994        757.728         9683        1865        2298        3180        837241646     735881605     67359473      0             17840544749   10657484059   4308882063    384685277     62841633      40232509      30161786      24251011      20252085      17371557      15215989      13509896      12161874      11059602      10134289      9354791       8693014       8116579       7603105       7155725       6754037       6407757       6082163       5789481       5527954       5287251       5072720       4861386       4675029       4510351       4344439       4195528       4054891       3925751       3805553       3684132       3577928       3474609       3375680       3288808       3200694       3120094       3041684       2967068       2895825       2831382       2766834       2704689       2643153       2588507       2529192       2481769       2433014       2384753       2341523       2295069       2248996       2207327       2161033       2108121       2039572       1944601       1799001       1573586       1250797       825187        362005        
0.400 1            1               17.5275         4283        29          78          321         3220346310    3171566654    44768058      0             5176281270    4498430890    561767045     2206057163    461548782     215389761     115839966     66729245      39168366      22611851      13384956      7965377       4761156       2845331       1703564       1021095       616179        371034        228145        143506        95545         72598         71068         94892         146951        226723        322462        410571        470716        488823        466261        426203        392261        397999        470144        629259        880616        1239243       1694084       2229442       2820301       3415614       3962317       4388543       4657314       4716828       4559092       4203854       3695490       3092652       2468964       1882060       1382319       990166        708785        516251        387705        296227        222929        159481        104002        59116         29182         11491         3468          729           92            
0.400 2            0.999998        291.272         8954        1040        1444        2254        1593295934    1500819782    73384369      0             10762937515   7404928673    2463914525    1123374391    90082539      45475175      30017571      23847733      19913665      17195905      15117976      13468685      12146647      11052022      10133127      9356347       8691213       8104396       7601538       7154414       6759322       6402379       6079358       5793402       5524288       5290696       5067920       4866380       4677112       4505526       4344847       4194502       4053962       3922966       3801778       3687959       3582087       3477210       3381940       3284237       3199522       3115564       3038414       2959115       2886631       2813571       2739685       2668605       2589615       2510043       2419258       2321574       2208799       2079800       1932235       1762673       1570074       1356968       1129049       896269        670763        462167        287437        153802        67864         21466         3756          
0.400 3            1               2.87145         1093        7           12          29          4965130250    4939742679    23232941      0             4628723115    4228235972    298261754     3820258838    838576000     208005660     51521478      12987191      3354709       895475        249799        73586         23251         7952          2749          995           433           172           73            17            16            10            1             1             0             0             0             0             1             12            20            97            274           812           2302          5529          13206         29140         60901         119204        219554        379114        619190        948437        1365463       1834343       2312323       2724590       2995215       3083518       2960753       2650725       2205105       1707486       1215426       794304        473590        253457        120780        50876         18577         5708          1451          301           48            12            0             
0.300 0            0.999994        785.511         11969       2008        2520        3584        988487275     888310962     68300569      0             10919501445   6705460695    2537401088    532492560     68840796      40818808      29911394      24100711      20172975      17344770      15194932      13515261      12156123      11054440      10139435      9359603       8686505       8108346       7603767       7157743       6759475       6405621       6086723       5795358       5534158       5286875       5069385       4865615       4679670       4505574       4345429       4196776       4060570       3927515       3801945       3684771       3578443       3473019       3379246       3287327       3199431       3120133       3041727       2967287       2896026       2828958       2766031       2703804       2642747       2587559       2532488       2483011       2429335       2381052       2331739       2276312       2222793       2154822       2078860       1972920       1833629       1653563       1417874       1130923       802923        467989        181675        
0.300 1            1               18.9869         5696        27          80          374         3550133908    3507126754    39525266      0             3490680325    3089703864    324051551     2538698166    475912954     219151527     116011627     66034475      37792212      20034667      11208237      6300842       3538729       1985648       1113752       627468        352603        198996        113426        66379         41245         28010         22645         26639         45204         83787         144823        219511        289854        334548        340042        311047        264188        222404        210375        245052        335308        492716        721490        1037932       1433078       1903964       2424810       2958847       3455683       3862838       4120289       4198868       4070625       3752814       3286579       2730869       2146006       1606838       1145254       792147        541963        376329        269361        195486        136375        86832         47911         21972         7672          1756          214           
0.300 2            0.999997        303.229         9846        1100        1573        2544        1754703675    1665044058    72326709      0             6427298190    4613339881    1323051625    1273157705    104929429     48491860      29252682      23208934      19308022      16848546      14876362      13339145      12060143      10993229      10103737      9337178       8677444       8104079       7602296       7152767       6754821       6404419       6079766       5795354       5529876       5289809       5068589       4866135       4678041       4504040       4340797       4192141       4052098       3921838       3798463       3685138       3576588       3473650       3375190       3278354       3188629       3099925       3016323       2929310       2846553       2759298       2670653       2581320       2478177       2371042       2257570       2125861       1985031       1830536       1660946       1479218       1288578       1091519       895265        702287        522417        364680        231931        129994        61765         21795         4387          
0.300 3            1               2.56948         1389        5           12          31          5293221618    5272448894    19120671      0             3081913739    2863164943    157272530     4190776310    865231089     171006834     33947383      6823256       1393972       290544        62606         14041         3382          885           210           55            32            9             0             1             0             0             1             0             0             0             0             0             0             0             0             0             5             7             45            123           371           1070          2915          7644          18004         39928         84071         163809        296467        499133        783546        1143207       1562777       1997116       2384198       2647321       2728875       2586474       2240311       1754953       1228144       765034        418306        197657        81210         28188         7940          1801          312           44            2             
0.200 0            0.999993        887.305         14878       2364        3030        4442        1252313117    1155219818    66493396      0             5863369314    3760165234    1217947364    786309879     82968837      43218862      29450289      23595752      19832222      17155283      15094182      13461122      12137461      11045131      10131476      9353084       8689635       8109981       7601332       7156622       6762576       6400133       6083347       5791210       5532029       5294152       5066582       4862842       4683197       4503725       4343946       4194719       4057420       3927145       3801371       3685963       3577893       3473702       3383200       3289371       3201825       3119269       3043284       2965238       2894147       2826366       2762725       2694596       2634285       2571718       2509150       2443238       2375742       2300990       2217972       2114636       2001208       1864211       1703281       1520227       1309895       1079527       843003        608530        392952        211586        77843         
0.200 1            1               20.0174         9216        21          72          431         4061797939    4028157587    30723444      0             2069201258    1878290316    143735674     3060360514    498335854     221697216     112609513     62429218      34970857      15601914      8027901       4153527       2130894       1090195       552045        281942        144330        74025         37648         20154         11397         7615          5513          4727          6649          14697         34594         69276         117685        168954        202584        207668        182265        142343        108200        91358         100920        136804        202946        304144        448597        647478        905195        1223322       1597853       2006661       2423579       2806076       3112402       3302815       3342508       3206392       2922996       2513315       2033590       1545806       1103579       747533        485467        311974        201558        127855        78439         41537         17528         5075          723           
0.200 2            0.999997        340.652         12533       1254        1860        3138        2075366187    1990979895    67935527      0             3424598878    2606049482    567086854     1588399492    122992786     50996952      26783878      21651355      17672360      15904278      14095335      12857192      11688241      10771413      9928916       9223880       8591277       8045117       7557374       7132111       6739978       6386460       6075835       5787445       5525225       5288191       5061447       4864012       4673646       4499337       4336327       4188781       4043876       3906806       3780732       3657617       3539168       3428927       3320802       3214769       3105246       3002798       2894953       2784938       2676028       2553945       2437263       2308323       2177578       2035644       1888360       1738007       1578400       1419880       1254692       1090934       931529        774478        627591        491453        367750        261167        172202        103011        52986         20847         4846          
0.200 3            1               2.84836         2263        2           9           37          5708295833    5693769837    12869323      0             1895085954    1754726999    85483337      4631601059    909682471     128068546     19163089      2855620       429278        64567         10102         1545          240           43            5             1             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             5             23            74            265           892           2844          7485          18330         42092         87341         170453        306518        516756        812754        1182149       1584189       1934428       2131845       2097329       1831172       1426668       995874        629305        356103        177560        74500         25036         6245          961           71            
0.100 0            0.999991        1169.54         24877       3324        4406        6754        1811717922    1723277253    58954130      0             2195754920    1536381615    331541154     1319949408    119721793     51071869      28243813      21776418      18237289      16041099      14342506      12953680      11794690      10810463      9974443       9253182       8615209       8069881       7573249       7131693       6740717       6392866       6077623       5790491       5528675       5288223       5065090       4865394       4676989       4502164       4342637       4192058       4052389       3917319       3799474       3677390       3568412       3460839       3358734       3262593       3163315       3068768       2974841       2882278       2787751       2689018       2584449       2480377       2366793       2249593       2122606       1987880       1846211       1694934       1542690       1383591       1217563       1055189       893478        738181        592237        456406        335524        230462        145615        77701         29709         
0.100 1            1               25.7417         19826       8           51          598         4830906247    4810753226    17602073      0             930133077     859661612     39652479      3830069231    546971639     224804986     103826261     53810860      31267450      9036635       4144345       1904215       853793        383077        159313        70985         31165         13730         5959          2536          1217          896           845           702           516           635           1777          5781          15503         34160         59851         82719         91360         80850         59173         41076         32083         32171         40316         54093         76548         109948        158445        227031        320048        438984        585103        763323        977236        1227225       1502260       1780976       2016545       2150688       2152754       2014391       1758486       1438656       1104929       801004        548370        351826        210416        116420        56921         21236         4574          
0.100 2            0.999996        451.725         23343       1685        2676        4850        2771293791    2697328226    57816415      0             1351142118    1111829959    137158535     2305345795    143957380     50121859      19545952      18261121      13240914      13750250      11376647      11422854      9996565       9801191       8863710       8571181       7914934       7615183       7118013       6832011       6438790       6187928       5856114       5622320       5366915       5151112       4924950       4735601       4536529       4365820       4178459       4022880       3854475       3707627       3556730       3409657       3266506       3129735       2980970       2844941       2704081       2568954       2425230       2293478       2149032       2010798       1868960       1730798       1592079       1457602       1321887       1192687       1063098       939504        819762        706154        599969        502105        410630        327574        252935        187624        131859        85729         48359         23055         6229          
0.100 3            1               4.0946          4165        0           1           44          6198626065    6192357183    4839694       0             885644339     828703379     19560289      5128331858    979461760     74469202      7675772       701718        67463         6307          567           66            4             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             3             13            44            197           678           2167          6619          17513         40600         86022         162576        277521        420496        571105        688290        741718        741809        736498        751807        762899        711811        570261        371029        181575        58781         9316          
